3315.5,-0.02728
3316,-0.011557
3316.5,0.000363
3317,0.007864
3317.5,0.011961
3318,0.014426
3318.5,0.017141
3319,0.021998
3319.5,0.03058
3320,0.043522
3320.5,0.059927
3321,0.077238
3321.5,0.091317
3322,0.098125
3322.5,0.095432
3323,0.083655
3323.5,0.065555
3324,0.044943
3324.5,0.025473
3325,0.00951
3325.5,-0.002653
3326,-0.012686
3326.5,-0.022892
3327,-0.034314
3327.5,-0.046386
3328,-0.057729
3328.5,-0.067119
3329,-0.073898
3329.5,-0.0774
3330,-0.076819
3330.5,-0.071989
3331,-0.063641
3331.5,-0.05362
3332,-0.044342
3332.5,-0.037899
3333,-0.034516
3333.5,-0.032843
3334,-0.030833
3334.5,-0.026978
3335,-0.020751
3335.5,-0.01245
3336,-0.002511
3336.5,0.00907
3337,0.021569
3337.5,0.033488
3338,0.043216
3338.5,0.04957
3339,0.05199
3339.5,0.050781
3340,0.046506
3340.5,0.039324
3341,0.028888
3341.5,0.015058
3342,-0.000931
3342.5,-0.016957
3343,-0.031615
3343.5,-0.04485
3344,-0.057396
3344.5,-0.069618
3345,-0.080608
3345.5,-0.088816
3346,-0.09308
3346.5,-0.092871
3347,-0.088339
3347.5,-0.080243
3348,-0.069956
3348.5,-0.059006
3349,-0.04891
3349.5,-0.040522
3350,-0.03414
3350.5,-0.029468
3351,-0.025406
3351.5,-0.020293
3352,-0.012253
3352.5,-0.000274
3353,0.015206
3353.5,0.032475
3354,0.048766
3354.5,0.061
3355,0.06712
3355.5,0.066792
3356,0.060736
3356.5,0.050188
3357,0.036805
3357.5,0.022708
3358,0.009713
3358.5,-0.00115
3359,-0.010339
3359.5,-0.019292
3360,-0.029263
3360.5,-0.040309
3361,-0.051285
3361.5,-0.06071
3362,-0.067289
3362.5,-0.070522
3363,-0.07066
3363.5,-0.068299
3364,-0.063922
3364.5,-0.057624
3365,-0.048902
3365.5,-0.037116
3366,-0.022012
3366.5,-0.003904
3367,0.016057
3367.5,0.035594
3368,0.051396
3368.5,0.060512
3369,0.061882
3369.5,0.056984
3370,0.049376
3370.5,0.043468
3371,0.04202
3371.5,0.044371
3372,0.047066
3372.5,0.046331
3373,0.040395
3373.5,0.030292
3374,0.018786
3374.5,0.008259
3375,-0.000418
3375.5,-0.007915
3376,-0.015728
3376.5,-0.024988
3377,-0.035985
3377.5,-0.048693
3378,-0.062945
3378.5,-0.078383
3379,-0.093698
3379.5,-0.106167
3380,-0.11242
3380.5,-0.110168
3381,-0.099288
3381.5,-0.081968
3382,-0.061079
3382.5,-0.039763
3383,-0.020508
3383.5,-0.004625
3384,0.007604
3384.5,0.01664
3385,0.023856
3385.5,0.030892
3386,0.038675
3386.5,0.047051
3387,0.054879
3387.5,0.060486
3388,0.062589
3388.5,0.061173
3389,0.057421
3389.5,0.052923
3390,0.04856
3390.5,0.044187
3391,0.0384
3391.5,0.029224
3392,0.015564
3392.5,-0.001879
3393,-0.020889
3393.5,-0.038682
3394,-0.053243
3394.5,-0.063857
3395,-0.070971
3395.5,-0.075493
3396,-0.077976
3396.5,-0.078327
3397,-0.076133
3397.5,-0.070992
3398,-0.063021
3398.5,-0.052648
3399,-0.040534
3399.5,-0.027497
3400,-0.014153
3400.5,-0.000625
3401,0.012642
3401.5,0.024209
3402,0.032764
3402.5,0.038007
3403,0.040878
3403.5,0.043454
3404,0.047278
3404.5,0.052338
3405,0.056731
3405.5,0.058141
3406,0.055138
3406.5,0.047452
3407,0.036326
3407.5,0.023935
3408,0.012201
3408.5,0.001854
3409,-0.007672
3409.5,-0.017478
3410,-0.028246
3410.5,-0.039751
3411,-0.050818
3411.5,-0.05987
3412,-0.06564
3412.5,-0.067671
3413,-0.066005
3413.5,-0.060264
3414,-0.050023
3414.5,-0.036093
3415,-0.020434
3415.5,-0.0055
3416,0.006382
3416.5,0.013557
3417,0.015253
3417.5,0.011738
3418,0.004328
3418.5,-0.004154
3419,-0.010129
3419.5,-0.010777
3420,-0.004806
3420.5,0.007142
3421,0.022618
3421.5,0.038138
3422,0.05055
3422.5,0.057617
3423,0.058363
3423.5,0.053189
3424,0.043742
3424.5,0.031612
3425,0.017729
3425.5,0.002722
3426,-0.012737
3426.5,-0.027924
3427,-0.042344
3427.5,-0.055799
3428,-0.067934
3428.5,-0.077833
3429,-0.083826
3429.5,-0.083881
3430,-0.077117
3430.5,-0.064595
3431,-0.049008
3431.5,-0.033384
3432,-0.019784
3432.5,-0.008746
3433,0.000314
3433.5,0.007719
3434,0.012973
3434.5,0.015567
3435,0.015786
3435.5,0.014755
3436,0.013912
3436.5,0.01463
3437,0.017848
3437.5,0.02385
3438,0.031605
3438.5,0.039038
3439,0.043734
3439.5,0.044004
3440,0.039356
3440.5,0.030452
3441,0.018908
3441.5,0.006257
3442,-0.007001
3442.5,-0.021031
3443,-0.035614
3443.5,-0.050136
3444,-0.063597
3444.5,-0.074826
3445,-0.0827
3445.5,-0.086459
3446,-0.086078
3446.5,-0.08199
3447,-0.074787
3447.5,-0.065255
3448,-0.054084
3448.5,-0.041631
3449,-0.02861
3449.5,-0.015926
3450,-0.004562
3450.5,0.004685
3451,0.011327
3451.5,0.015544
3452,0.018408
3452.5,0.021475
3453,0.026362
3453.5,0.033899
3454,0.043531
3454.5,0.053472
3455,0.061856
3455.5,0.067642
3456,0.070245
3456.5,0.069191
3457,0.064156
3457.5,0.055388
3458,0.043666
3458.5,0.030476
3459,0.017203
3459.5,0.004409
3460,-0.008787
3460.5,-0.024231
3461,-0.043293
3461.5,-0.065084
3462,-0.086242
3462.5,-0.102491
3463,-0.11046
3463.5,-0.108875
3464,-0.098514
3464.5,-0.082232
3465,-0.063913
3465.5,-0.046949
3466,-0.033099
3466.5,-0.022304
3467,-0.013454
3467.5,-0.005193
3468,0.003564
3468.5,0.013012
3469,0.022402
3469.5,0.030467
3470,0.036448
3470.5,0.040589
3471,0.043684
3471.5,0.046028
3472,0.046535
3472.5,0.043527
3473,0.03636
3473.5,0.026202
3474,0.015241
3474.5,0.005519
3475,-0.002391
3475.5,-0.009627
3476,-0.017998
3476.5,-0.02837
3477,-0.040291
3477.5,-0.05278
3478,-0.064419
3478.5,-0.073647
3479,-0.079024
3479.5,-0.079698
3480,-0.075677
3480.5,-0.067892
3481,-0.057825
3481.5,-0.046978
3482,-0.036635
3482.5,-0.027378
3483,-0.019281
3483.5,-0.012421
3484,-0.006885
3484.5,-0.002552
3485,0.000835
3485.5,0.003603
3486,0.006167
3486.5,0.00969
3487,0.015781
3487.5,0.025118
3488,0.036874
3488.5,0.048944
3489,0.059372
3489.5,0.067121
3490,0.072327
3490.5,0.075364
3491,0.075929
3491.5,0.07266
3492,0.063889
3492.5,0.048799
3493,0.028089
3493.5,0.003941
3494,-0.021126
3494.5,-0.044699
3495,-0.064194
3495.5,-0.07713
3496,-0.082497
3496.5,-0.081292
3497,-0.075884
3497.5,-0.068718
3498,-0.061076
3498.5,-0.053437
3499,-0.046153
3499.5,-0.039493
3500,-0.033174
3500.5,-0.026309
3501,-0.01797
3501.5,-0.007128
3502,0.006887
3502.5,0.023424
3503,0.040952
3503.5,0.057596
3504,0.071312
3504.5,0.080348
3505,0.083468
3505.5,0.080216
3506,0.071432
3506.5,0.058998
3507,0.044854
3507.5,0.030688
3508,0.017684
3508.5,0.006063
3509,-0.004503
3509.5,-0.014287
3510,-0.02387
3510.5,-0.034006
3511,-0.044973
3511.5,-0.055875
3512,-0.06464
3512.5,-0.069094
3513,-0.068033
3513.5,-0.061389
3514,-0.049883
3514.5,-0.034814
3515,-0.018194
3515.5,-0.002604
3516,0.00955
3516.5,0.017034
3517,0.019982
3517.5,0.019554
3518,0.017437
3518.5,0.014978
3519,0.013306
3519.5,0.01348
3520,0.016101
3520.5,0.020934
3521,0.027002
3521.5,0.033078
3522,0.038301
3522.5,0.04247
3523,0.045509
3523.5,0.047205
3524,0.047016
3524.5,0.04373
3525,0.035705
3525.5,0.022121
3526,0.003784
3526.5,-0.017384
3527,-0.038982
3527.5,-0.058582
3528,-0.07389
3528.5,-0.083692
3529,-0.088446
3529.5,-0.089714
3530,-0.088577
3530.5,-0.08541
3531,-0.080332
3531.5,-0.073587
3532,-0.065235
3532.5,-0.055346
3533,-0.044076
3533.5,-0.031831
3534,-0.019554
3534.5,-0.008779
3535,-0.001101
3535.5,0.002856
3536,0.003773
3536.5,0.003074
3537,0.002347
3537.5,0.002961
3538,0.005167
3538.5,0.007616
3539,0.00782
3539.5,0.003964
3540,-0.003882
3540.5,-0.013872
3541,-0.024063
3541.5,-0.033411
3542,-0.041572
3542.5,-0.048237
3543,-0.053633
3543.5,-0.058628
3544,-0.064526
3544.5,-0.071829
3545,-0.079424
3545.5,-0.08493
3546,-0.086092
3546.5,-0.081841
3547,-0.072047
3547.5,-0.057252
3548,-0.038748
3548.5,-0.018943
3549,-0.000896
3549.5,0.012535
3550,0.01984
3550.5,0.02198
3551,0.02244
3551.5,0.025221
3552,0.032947
3552.5,0.046524
3553,0.06511
3553.5,0.086383
3554,0.107326
3554.5,0.125016
3555,0.137009
3555.5,0.142165
3556,0.140483
3556.5,0.132718
3557,0.12029
3557.5,0.105195
3558,0.08923
3558.5,0.07315
3559,0.056691
3559.5,0.039682
3560,0.022625
3560.5,0.006658
3561,-0.007674
3561.5,-0.020468
3562,-0.032101
3562.5,-0.042563
3563,-0.051122
3563.5,-0.056498
3564,-0.057322
3564.5,-0.052838
3565,-0.043355
3565.5,-0.030032
3566,-0.014816
3566.5,-0.000162
3567,0.012032
3567.5,0.020814
3568,0.026424
3568.5,0.030163
3569,0.034392
3569.5,0.041242
3570,0.051114
3570.5,0.062245
3571,0.071662
3571.5,0.076677
3572,0.075632
3572.5,0.06835
3573,0.055672
3573.5,0.039588
3574,0.022853
3574.5,0.00764
3575,-0.00542
3575.5,-0.017192
3576,-0.028981
3576.5,-0.041652
3577,-0.055149
3577.5,-0.068471
3578,-0.079965
3578.5,-0.087881
3579,-0.091294
3579.5,-0.089993
3580,-0.084251
3580.5,-0.074784
3581,-0.062706
3581.5,-0.049016
3582,-0.03445
3582.5,-0.020233
3583,-0.007621
3583.5,0.002445
3584,0.009744
3584.5,0.014881
3585,0.01943
3585.5,0.027222
3586,0.04518
3586.5,0.080817
3587,0.138005
3587.5,0.213771
3588,0.298288
3588.5,0.378245
3589,0.441561
3589.5,0.481382
3590,0.497634
3590.5,0.49588
3591,0.483864
3591.5,0.468042
3592,0.451887
3592.5,0.436314
3593,0.421368
3593.5,0.406976
3594,0.393673
3594.5,0.382732
3595,0.375281
3595.5,0.371671
3596,0.372267
3596.5,0.377655
3597,0.387988
3597.5,0.402175
3598,0.417529
3598.5,0.430099
3599,0.435612
3599.5,0.43112
3600,0.416921
3600.5,0.39837
3601,0.384397
3601.5,0.382474
3602,0.396002
3602.5,0.424575
3603,0.465375
3603.5,0.513421
3604,0.562436
3604.5,0.606172
3605,0.640542
3605.5,0.662611
3606,0.669495
3606.5,0.660075
3607,0.637241
3607.5,0.607013
3608,0.574768
3608.5,0.542234
3609,0.508314
3609.5,0.471679
3610,0.432926
3610.5,0.394329
3611,0.359144
3611.5,0.330911
3612,0.311796
3612.5,0.301049
3613,0.296191
3613.5,0.295781
3614,0.300119
3614.5,0.310816
3615,0.328962
3615.5,0.353658
3616,0.382113
3616.5,0.411193
3617,0.439205
3617.5,0.465855
3618,0.491808
3618.5,0.518038
3619,0.545108
3619.5,0.573303
3620,0.602412
3620.5,0.631353
3621,0.657888
3621.5,0.678983
3622,0.690708
3622.5,0.689194
3623,0.672707
3623.5,0.642771
3624,0.604445
3624.5,0.564401
3625,0.528752
3625.5,0.501712
3626,0.485403
3626.5,0.479821
3627,0.482588
3627.5,0.48988
3628,0.498626
3628.5,0.507769
3629,0.517778
3629.5,0.529643
3630,0.544182
3630.5,0.562301
3631,0.583327
3631.5,0.604994
3632,0.624533
3632.5,0.639495
3633,0.648759
3633.5,0.653013
3634,0.654676
3634.5,0.655469
3635,0.654275
3635.5,0.648641
3636,0.63829
3636.5,0.625612
3637,0.61457
3637.5,0.607244
3638,0.600949
3638.5,0.590304
3639,0.571752
3639.5,0.546362
3640,0.520046
3640.5,0.500698
3641,0.494643
3641.5,0.503104
3642,0.520763
3642.5,0.539113
3643,0.551006
3643.5,0.552993
3644,0.545768
3644.5,0.531616
3645,0.511827
3645.5,0.485808
3646,0.45341
3646.5,0.41764
3647,0.385895
3647.5,0.367491
3648,0.369498
3648.5,0.393415
3649,0.434247
3649.5,0.483149
3650,0.530101
3650.5,0.566789
3651,0.588217
3651.5,0.594653
3652,0.591979
3652.5,0.589695
3653,0.596826
3653.5,0.617433
3654,0.648947
3654.5,0.683583
3655,0.711831
3655.5,0.725737
3656,0.721029
3656.5,0.698766
3657,0.664423
3657.5,0.625562
3658,0.58895
3658.5,0.558138
3659,0.532785
3659.5,0.510712
3660,0.491008
3660.5,0.475413
3661,0.465644
3661.5,0.461982
3662,0.463572
3662.5,0.469542
3663,0.479371
3663.5,0.493016
3664,0.510622
3664.5,0.532236
3665,0.555826
3665.5,0.577838
3666,0.593957
3666.5,0.600329
3667,0.596296
3667.5,0.58492
3668,0.571902
3668.5,0.564111
3669,0.567647
3669.5,0.584429
3670,0.611619
3670.5,0.64348
3671,0.673388
3671.5,0.695686
3672,0.707192
3672.5,0.707785
3673,0.699935
3673.5,0.687037
3674,0.671701
3674.5,0.655119
3675,0.636474
3675.5,0.614139
3676,0.587582
3676.5,0.558657
3677,0.531395
3677.5,0.510723
3678,0.500627
3678.5,0.502645
3679,0.515501
3679.5,0.535313
3680,0.556654
3680.5,0.574526
3681,0.58636
3681.5,0.592806
3682,0.596658
3682.5,0.600929
3683,0.607444
3683.5,0.615842
3684,0.623966
3684.5,0.630028
3685,0.634042
3685.5,0.637494
3686,0.642376
3686.5,0.65027
3687,0.661688
3687.5,0.676409
3688,0.693784
3688.5,0.711455
3689,0.725599
3689.5,0.733082
3690,0.732844
3690.5,0.725528
3691,0.712887
3691.5,0.696969
3692,0.679569
3692.5,0.662507
3693,0.648083
3693.5,0.638464
3694,0.634431
3694.5,0.634216
3695,0.632848
3695.5,0.624251
3696,0.605226
3696.5,0.577982
3697,0.548911
3697.5,0.526019
3698,0.515875
3698.5,0.521384
3699,0.540751
3699.5,0.568283
3700,0.596323
3700.5,0.617938
3701,0.628815
3701.5,0.628578
3702,0.619386
3702.5,0.604958
3703,0.589989
3703.5,0.579262
3704,0.575468
3704.5,0.577842
3705,0.582515
3705.5,0.585058
3706,0.582689
3706.5,0.57536
3707,0.565248
3707.5,0.554494
3708,0.544015
3708.5,0.534
3709,0.524334
3709.5,0.515652
3710,0.50986
3710.5,0.509193
3711,0.512975
3711.5,0.515272
3712,0.507308
3712.5,0.48187
3713,0.436627
3713.5,0.377142
3714,0.316769
3714.5,0.272201
3715,0.257202
3715.5,0.277078
3716,0.327401
3716.5,0.397163
3717,0.473348
3717.5,0.54487
3718,0.602913
3718.5,0.641981
3719,0.661473
3719.5,0.66607
3720,0.661879
3720.5,0.65364
3721,0.643632
3721.5,0.632921
3722,0.621823
3722.5,0.611074
3723,0.602653
3723.5,0.599167
3724,0.601245
3724.5,0.607219
3725,0.614063
3725.5,0.618518
3726,0.618647
3726.5,0.615157
3727,0.610524
3727.5,0.607037
3728,0.605394
3728.5,0.605275
3729,0.606247
3729.5,0.608178
3730,0.611298
3730.5,0.616088
3731,0.621861
3731.5,0.625736
3732,0.624594
3732.5,0.61733
3733,0.606453
3733.5,0.596247
3734,0.590356
3734.5,0.590605
3735,0.597621
3735.5,0.611475
3736,0.631033
3736.5,0.653618
3737,0.675933
3737.5,0.695271
3738,0.710027
3738.5,0.719552
3739,0.723121
3739.5,0.719364
3740,0.707297
3740.5,0.687393
3741,0.662042
3741.5,0.634987
3742,0.609578
3742.5,0.588591
3743,0.574687
3743.5,0.569139
3744,0.571161
3744.5,0.578197
3745,0.586452
3745.5,0.59244
3746,0.594559
3746.5,0.593485
3747,0.591757
3747.5,0.592891
3748,0.599287
3748.5,0.611346
3749,0.628232
3749.5,0.647261
3750,0.663333
3750.5,0.670391
3751,0.663289
3751.5,0.638993
3752,0.599745
3752.5,0.554124
3753,0.514091
3753.5,0.490039
3754,0.48717
3754.5,0.503663
3755,0.530541
3755.5,0.554881
3756,0.56616
3756.5,0.560786
3757,0.542153
3757.5,0.518025
3758,0.497147
3758.5,0.486572
3759,0.489648
3759.5,0.506018
3760,0.532457
3760.5,0.564031
3761,0.593316
3761.5,0.611307
3762,0.611478
3762.5,0.593552
3763,0.564185
3763.5,0.534022
3764,0.513248
3764.5,0.507877
3765,0.51878
3765.5,0.542792
3766,0.574773
3766.5,0.608779
3767,0.63881
3767.5,0.660357
3768,0.672106
3768.5,0.675835
3769,0.67444
3769.5,0.670583
3770,0.666546
3770.5,0.664135
3771,0.664275
3771.5,0.66694
3772,0.672219
3772.5,0.680666
3773,0.690743
3773.5,0.697953
3774,0.697337
3774.5,0.686347
3775,0.66631
3775.5,0.641454
3776,0.616657
3776.5,0.595134
3777,0.576115
3777.5,0.556575
3778,0.534851
3778.5,0.513111
3779,0.495607
3779.5,0.485922
3780,0.485765
3780.5,0.494788
3781,0.510028
3781.5,0.527134
3782,0.542839
3782.5,0.556354
3783,0.568507
3783.5,0.580617
3784,0.592425
3784.5,0.601959
3785,0.606849
3785.5,0.606413
3786,0.603008
3786.5,0.601536
3787,0.606803
3787.5,0.620557
3788,0.638816
3788.5,0.652542
3789,0.652346
3789.5,0.633679
3790,0.599045
3790.5,0.556848
3791,0.517487
3791.5,0.489322
3792,0.475566
3792.5,0.474214
3793,0.478812
3793.5,0.480808
3794,0.473254
3794.5,0.453484
3795,0.424298
3795.5,0.39114
3796,0.359697
3796.5,0.334709
3797,0.31959
3797.5,0.315863
3798,0.323304
3798.5,0.339999
3799,0.36259
3799.5,0.387344
3800,0.411834
3800.5,0.435335
3801,0.45692
3801.5,0.474643
3802,0.485254
3802.5,0.485067
3803,0.472752
3803.5,0.451466
3804,0.428212
3804.5,0.410851
3805,0.404901
3805.5,0.411725
3806,0.429348
3806.5,0.45395
3807,0.481435
3807.5,0.508235
3808,0.531388
3808.5,0.54821
3809,0.556319
3809.5,0.553495
3810,0.538144
3810.5,0.5102
3811,0.471083
3811.5,0.423502
3812,0.371745
3812.5,0.322224
3813,0.282393
3813.5,0.258445
3814,0.252287
3814.5,0.261461
3815,0.280865
3815.5,0.304314
3816,0.32635
3816.5,0.344113
3817,0.357844
3817.5,0.369697
3818,0.382042
3818.5,0.397195
3819,0.417821
3819.5,0.446334
3820,0.483904
3820.5,0.528678
3821,0.576123
3821.5,0.620933
3822,0.659106
3822.5,0.688536
3823,0.708547
3823.5,0.719126
3824,0.719588
3824.5,0.709122
3825,0.688436
3825.5,0.660566
3826,0.630715
3826.5,0.605061
3827,0.588387
3827.5,0.582174
3828,0.58396
3828.5,0.589248
3829,0.59389
3829.5,0.59586
3830,0.595457
3830.5,0.59471
3831,0.596669
3831.5,0.603668
3832,0.616354
3832.5,0.632634
3833,0.647834
3833.5,0.656381
3834,0.654709
3834.5,0.643207
3835,0.626395
3835.5,0.611739
3836,0.607062
3836.5,0.617223
3837,0.641672
3837.5,0.674611
3838,0.706388
3838.5,0.726996
3839,0.730506
3839.5,0.718009
3840,0.696169
3840.5,0.673471
3841,0.657056
3841.5,0.650962
3842,0.654862
3842.5,0.664401
3843,0.673191
3843.5,0.674973
3844,0.66565
3844.5,0.644827
3845,0.616217
3845.5,0.586519
3846,0.562469
3846.5,0.54792
3847,0.542757
3847.5,0.542445
3848,0.541645
3848.5,0.538657
3849,0.536235
3849.5,0.539158
3850,0.549312
3850.5,0.563691
3851,0.576539
3851.5,0.582578
3852,0.580089
3852.5,0.572298
3853,0.565326
3853.5,0.56546
3854,0.577114
3854.5,0.600816
3855,0.633029
3855.5,0.667121
3856,0.695421
3856.5,0.712212
3857,0.714335
3857.5,0.701117
3858,0.674666
3858.5,0.639572
3859,0.602283
3859.5,0.569976
3860,0.548383
3860.5,0.540576
3861,0.5464
3861.5,0.563192
3862,0.58616
3862.5,0.609673
3863,0.62855
3863.5,0.637687
3864,0.631906
3864.5,0.60713
3865,0.563873
3865.5,0.509452
3866,0.456899
3866.5,0.419438
3867,0.405031
3867.5,0.414212
3868,0.441345
3868.5,0.478194
3869,0.517444
3869.5,0.55463
3870,0.5883
3870.5,0.617865
3871,0.641155
3871.5,0.65462
3872,0.656019
3872.5,0.646919
3873,0.632586
3873.5,0.620036
3874,0.613728
3874.5,0.613626
3875,0.616372
3875.5,0.618162
3876,0.617299
3876.5,0.614811
3877,0.612906
3877.5,0.613133
3878,0.615726
3878.5,0.619152
3879,0.621134
3879.5,0.619876
3880,0.614901
3880.5,0.607303
3881,0.599365
3881.5,0.593146
3882,0.589022
3882.5,0.586158
3883,0.58249
3883.5,0.576166
3884,0.567372
3884.5,0.558455
3885,0.552174
3885.5,0.550924
3886,0.555412
3886.5,0.564368
3887,0.575592
3887.5,0.586489
3888,0.59475
3888.5,0.597548
3889,0.590585
3889.5,0.570661
3890,0.539563
3890.5,0.503999
3891,0.47259
3891.5,0.452366
3892,0.44685
3892.5,0.455166
3893,0.471618
3893.5,0.488751
3894,0.501277
3894.5,0.507369
3895,0.508944
3895.5,0.510332
3896,0.516411
3896.5,0.529001
3897,0.545536
3897.5,0.560925
3898,0.571339
3898.5,0.576129
3899,0.577363
3899.5,0.578404
3900,0.581601
3900.5,0.58629
3901,0.589222
3901.5,0.587181
3902,0.579551
3902.5,0.569773
3903,0.56358
3903.5,0.565604
3904,0.577005
3904.5,0.595446
3905,0.616817
3905.5,0.636472
3906,0.648804
3906.5,0.646823
3907,0.624341
3907.5,0.579929
3908,0.518806
3908.5,0.45112
3909,0.388439
3909.5,0.340957
3910,0.315465
3910.5,0.313984
3911,0.333541
3911.5,0.367108
3912,0.406406
3912.5,0.444654
3913,0.47828
3913.5,0.506904
3914,0.532274
3914.5,0.554532
3915,0.571086
3915.5,0.578788
3916,0.577212
3916.5,0.569468
3917,0.559915
3917.5,0.551993
3918,0.547337
3918.5,0.545785
3919,0.545266
3919.5,0.542362
3920,0.533737
3920.5,0.51785
3921,0.49663
3921.5,0.475592
3922,0.461844
3922.5,0.461173
3923,0.475943
3923.5,0.504098
3924,0.539795
3924.5,0.575605
3925,0.604167
3925.5,0.619586
3926,0.619024
3926.5,0.603504
3927,0.577501
3927.5,0.547527
3928,0.519586
3928.5,0.496642
3929,0.478202
3929.5,0.46247
3930,0.448961
3930.5,0.439169
3931,0.435225
3931.5,0.438612
3932,0.450005
3932.5,0.468851
3933,0.493344
3933.5,0.520288
3934,0.545347
3934.5,0.563628
3935,0.571849
3935.5,0.570706
3936,0.565188
3936.5,0.562732
3937,0.569217
3937.5,0.585267
3938,0.604848
3938.5,0.617142
3939,0.612939
3939.5,0.59098
3940,0.558843
3940.5,0.527776
3941,0.507114
3941.5,0.501017
3942,0.507921
3942.5,0.521556
3943,0.533708
3943.5,0.538103
3944,0.532692
3944.5,0.520116
3945,0.506402
3945.5,0.498468
3946,0.500172
3946.5,0.508858
3947,0.516746
3947.5,0.514254
3948,0.495911
3948.5,0.463572
3949,0.426337
3949.5,0.396498
3950,0.382575
3950.5,0.386113
3951,0.403375
3951.5,0.428955
3952,0.457903
3952.5,0.487292
3953,0.516275
3953.5,0.544379
3954,0.569669
3954.5,0.588658
3955,0.597769
3955.5,0.595468
3956,0.583822
3956.5,0.567722
3957,0.553035
3957.5,0.543373
3958,0.538665
3958.5,0.536248
3959,0.532665
3959.5,0.52607
3960,0.516357
3960.5,0.504294
3961,0.491088
3961.5,0.476231
3962,0.456467
3962.5,0.428922
3963,0.395219
3963.5,0.362957
3964,0.342757
3964.5,0.343776
3965,0.369495
3965.5,0.416359
3966,0.473616
3966.5,0.527214
3967,0.565274
3967.5,0.582739
3968,0.582361
3968.5,0.572639
3969,0.563982
3969.5,0.563903
3970,0.574641
3970.5,0.594006
3971,0.616882
3971.5,0.63657
3972,0.64603
3972.5,0.640592
3973,0.620429
3973.5,0.591125
3974,0.560108
3974.5,0.531852
3975,0.506949
3975.5,0.484312
3976,0.463921
3976.5,0.44761
3977,0.438374
3977.5,0.437306
3978,0.442484
3978.5,0.450802
3979,0.460423
3979.5,0.471507
3980,0.485464
3980.5,0.504247
3981,0.528116
3981.5,0.555107
3982,0.582279
3982.5,0.606561
3983,0.625977
3983.5,0.639056
3984,0.643755
3984.5,0.638105
3985,0.621991
3985.5,0.598068
3986,0.571544
